time,arrived,angle,gx,gy,qa,qb,qc,qd,x,y,z,xn,yn
2017-01-31 23:08:24.053403392,0.0,-0.0202504724739,0.548642873764,2.702003479,0.999681532383,-0.00466958573088,0.0226880181581,-0.0100114094093,0.548642873764,2.702003479,0.0936383455992,0.0,0.0
2017-01-31 23:08:24.053610496,0.0,-0.0202504724739,0.548642873764,2.702003479,0.999681532383,-0.00466958573088,0.0226880181581,-0.0100114094093,0.548642873764,2.702003479,0.0936383455992,0.0,0.0
2017-01-31 23:08:24.061678080,0.0,-0.020273538008,0.548639655113,2.7019970417,0.999681532383,-0.00466958573088,0.0226880181581,-0.0100114094093,0.548642873764,2.702003479,0.0936383455992,0.0,0.0
2017-01-31 23:08:24.061526016,0.0,-0.020273538008,0.548639655113,2.7019970417,0.999681293964,-0.00463765766472,0.0227005351335,-0.010023589246,0.548639655113,2.7019970417,0.093634724617,-3.21865081787e-06,-6.43730163574e-06
2017-01-31 23:08:24.070617600,0.0,-0.0201437606935,0.548628568649,2.70200705528,0.999681293964,-0.00463765766472,0.0227005351335,-0.010023589246,0.548639655113,2.7019970417,0.093634724617,-3.21865081787e-06,-6.43730163574e-06
2017-01-31 23:08:24.070398208,0.0,-0.0201437606935,0.548628568649,2.70200705528,0.999680578709,-0.00470613967627,0.022748183459,-0.00995694473386,0.548628568649,2.70200705528,0.0936242118478,-1.43051147461e-05,3.57627868652e-06
2017-01-31 23:08:24.074432768,0.0,-0.0201437606935,0.548628568649,2.70200705528,0.999680578709,-0.00470613967627,0.022748183459,-0.00995694473386,0.548628568649,2.70200705528,0.0936242118478,-1.43051147461e-05,3.57627868652e-06
2017-01-31 23:08:24.078582016,0.0,-0.0203545583545,0.548660039902,2.70198464394,0.999680578709,-0.00470613967627,0.022748183459,-0.00995694473386,0.548628568649,2.70200705528,0.0936242118478,-1.43051147461e-05,3.57627868652e-06
2017-01-31 23:08:24.078390272,0.0,-0.0203545583545,0.548660039902,2.70198464394,0.999680280685,-0.00502986786887,0.0226483084261,-0.0100554814562,0.548660039902,2.70198464394,0.0936131030321,1.71661376953e-05,-1.8835067749e-05
2017-01-31 23:08:24.086978304,0.0,-0.0203522075359,0.548650741577,2.70202636719,0.999680280685,-0.00502986786887,0.0226483084261,-0.0100554814562,0.548660039902,2.70198464394,0.0936131030321,1.71661376953e-05,-1.8835067749e-05
2017-01-31 23:08:24.086786304,0.0,-0.0203522075359,0.548650741577,2.70202636719,0.999681353569,-0.00475999014452,0.0226571429521,-0.0100603578612,0.548650741577,2.70202636719,0.0936079323292,7.86781311035e-06,2.28881835938e-05
2017-01-31 23:08:24.094927360,0.0,-0.0203522075359,0.548650741577,2.70202636719,0.999682784081,-0.00474062142894,0.0226211212575,-0.0100090187043,0.548654139042,2.70198774338,0.0936578139663,1.12652778625e-05,-1.57356262207e-05
2017-01-31 23:08:24.095122432,0.0,-0.0202481782459,0.548654139042,2.70198774338,0.999682784081,-0.00474062142894,0.0226211212575,-0.0100090187043,0.548654139042,2.70198774338,0.0936578139663,1.12652778625e-05,-1.57356262207e-05
2017-01-31 23:08:24.103643136,0.0,-0.0202481782459,0.548654139042,2.70198774338,0.999679863453,-0.00453969137743,0.0228459555656,-0.00987910013646,0.548644602299,2.70202589035,0.0936294049025,1.72853469849e-06,2.24113464355e-05
2017-01-31 23:08:24.103877888,0.0,-0.0199814046421,0.548644602299,2.70202589035,0.999679863453,-0.00453969137743,0.0228459555656,-0.00987910013646,0.548644602299,2.70202589035,0.0936294049025,1.72853469849e-06,2.24113464355e-05
2017-01-31 23:08:24.112145920,0.0,-0.0201361962713,0.548650503159,2.70200490952,0.999679863453,-0.00453969137743,0.0228459555656,-0.00987910013646,0.548644602299,2.70202589035,0.0936294049025,1.72853469849e-06,2.24113464355e-05
2017-01-31 23:08:24.111906304,0.0,-0.0201361962713,0.548650503159,2.70200490952,0.999683082104,-0.00451079010963,0.02267578803,-0.00995797663927,0.548650503159,2.70200490952,0.0936237648129,7.62939453125e-06,1.43051147461e-06
2017-01-31 23:08:24.120367360,0.0,-0.0202143941779,0.548629522324,2.70200157166,0.999683082104,-0.00451079010963,0.02267578803,-0.00995797663927,0.548650503159,2.70200490952,0.0936237648129,7.62939453125e-06,1.43051147461e-06
2017-01-31 23:08:24.119939072,0.0,-0.0202143941779,0.548629522324,2.70200157166,0.999682068825,-0.00471559772268,0.0226636864245,-0.00999247469008,0.548629522324,2.70200157166,0.0936293900013,-1.33514404297e-05,-1.90734863281e-06
2017-01-31 23:08:24.128520192,0.0,-0.0202829829277,0.548651576042,2.70200276375,0.999682068825,-0.00471559772268,0.0226636864245,-0.00999247469008,0.548629522324,2.70200157166,0.0936293900013,-1.33514404297e-05,-1.90734863281e-06
2017-01-31 23:08:24.128285184,0.0,-0.0202829829277,0.548651576042,2.70200276375,0.99968034029,-0.00503606256098,0.0226606428623,-0.0100195119157,0.548651576042,2.70200276375,0.0936147794127,8.70227813721e-06,-7.15255737305e-07
2017-01-31 23:08:24.136760064,0.0,-0.0203266117748,0.548667907715,2.70200586319,0.99968034029,-0.00503606256098,0.0226606428623,-0.0100195119157,0.548651576042,2.70200276375,0.0936147794127,8.70227813721e-06,-7.15255737305e-07
2017-01-31 23:08:24.136528896,0.0,-0.0203266117748,0.548667907715,2.70200586319,0.999681293964,-0.00492990296334,0.0226302333176,-0.0100438799709,0.548667907715,2.70200586319,0.0935654118657,2.50339508057e-05,2.38418579102e-06
2017-01-31 23:08:24.145180672,0.0,-0.0202258404795,0.548632383347,2.70198655128,0.999681293964,-0.00492990296334,0.0226302333176,-0.0100438799709,0.548667907715,2.70200586319,0.0935654118657,2.50339508057e-05,2.38418579102e-06
2017-01-31 23:08:24.145009408,0.0,-0.0202258404795,0.548632383347,2.70198655128,0.999681949615,-0.00465470552444,0.0226792283356,-0.00999948754907,0.548632383347,2.70198655128,0.0936444625258,-1.04904174805e-05,-1.69277191162e-05
2017-01-31 23:08:24.153447168,0.0,-0.0202820254828,0.548638820648,2.70199990273,0.999681949615,-0.00465470552444,0.0226792283356,-0.00999948754907,0.548632383347,2.70198655128,0.0936444625258,-1.04904174805e-05,-1.69277191162e-05
2017-01-31 23:08:24.153273344,0.0,-0.0202820254828,0.548638820648,2.70199990273,0.999682366848,-0.00465142028406,0.022648461163,-0.01002779603,0.548638820648,2.70199990273,0.0936467200518,-4.05311584473e-06,-3.57627868652e-06
2017-01-31 23:08:24.161527296,0.0,-0.0202820254828,0.548638820648,2.70199990273,0.999682545662,-0.00460014073178,0.0226639956236,-0.0100018531084,0.548615098,2.70201325417,0.0936162918806,-2.77757644653e-05,9.77516174316e-06
2017-01-31 23:08:24.161765632,0.0,-0.0202279417103,0.548615098,2.70201325417,0.999682545662,-0.00460014073178,0.0226639956236,-0.0100018531084,0.548615098,2.70201325417,0.0936162918806,-2.77757644653e-05,9.77516174316e-06
2017-01-31 23:08:24.170030848,0.0,-0.0201503323972,0.548648297787,2.70202517509,0.999682545662,-0.00460014073178,0.0226639956236,-0.0100018531084,0.548615098,2.70201325417,0.0936162918806,-2.77757644653e-05,9.77516174316e-06
2017-01-31 23:08:24.169774336,0.0,-0.0201503323972,0.548648297787,2.70202517509,0.999683380127,-0.0046577625908,0.0226331576705,-0.00996194127947,0.548648297787,2.70202517509,0.0935965254903,5.42402267456e-06,2.16960906982e-05
2017-01-31 23:08:24.174350848,0.0,-0.0201503323972,0.548648297787,2.70202517509,0.999683380127,-0.0046577625908,0.0226331576705,-0.00996194127947,0.548648297787,2.70202517509,0.0935965254903,5.42402267456e-06,2.16960906982e-05
2017-01-31 23:08:24.178765824,0.0,-0.0202729327438,0.548633754253,2.70201182365,0.999683380127,-0.0046577625908,0.0226331576705,-0.00996194127947,0.548648297787,2.70202517509,0.0935965254903,5.42402267456e-06,2.16960906982e-05
2017-01-31 23:08:24.178536704,0.0,-0.0202729327438,0.548633754253,2.70201182365,0.999682188034,-0.00468282913789,0.022651379928,-0.0100225275382,0.548633754253,2.70201182365,0.0936257019639,-9.11951065063e-06,8.34465026855e-06
2017-01-31 23:08:24.186830080,0.0,-0.0202309472729,0.548626840115,2.70201468468,0.999682188034,-0.00468282913789,0.022651379928,-0.0100225275382,0.548633754253,2.70201182365,0.0936257019639,-9.11951065063e-06,8.34465026855e-06
2017-01-31 23:08:24.186682112,0.0,-0.0202309472729,0.548626840115,2.70201468468,0.999681830406,-0.00471588503569,0.0226705335081,-0.0100007010624,0.548626840115,2.70201468468,0.0936343073845,-1.60336494446e-05,1.12056732178e-05
2017-01-31 23:08:24.194978304,0.0,-0.0204292300478,0.548643767834,2.70198297501,0.999681830406,-0.00471588503569,0.0226705335081,-0.0100007010624,0.548626840115,2.70201468468,0.0936343073845,-1.60336494446e-05,1.12056732178e-05
2017-01-31 23:08:24.194771456,0.0,-0.0204292300478,0.548643767834,2.70198297501,0.999682486057,-0.00478787347674,0.0225846357644,-0.0100986054167,0.548643767834,2.70198297501,0.0936302244663,8.94069671631e-07,-2.05039978027e-05
2017-01-31 23:08:24.203478784,0.0,-0.0200576604635,0.548654198647,2.70201063156,0.999682486057,-0.00478787347674,0.0225846357644,-0.0100986054167,0.548643767834,2.70198297501,0.0936302244663,8.94069671631e-07,-2.05039978027e-05
