time,arrived,angle,gx,gy,qa,qb,qc,qd,x,y,z,xn,yn
2017-01-31 23:27:48.012408064,0.0,-0.0435699967536,0.557231247425,2.69823002815,0.999742209911,-0.00613077217713,0.00198604981415,-0.0217713937163,0.557231247425,2.69823002815,0.0930942296982,0.0,0.0
2017-01-31 23:27:48.012231424,0.0,-0.0435699967536,0.557231247425,2.69823002815,0.999742209911,-0.00613077217713,0.00198604981415,-0.0217713937163,0.557231247425,2.69823002815,0.0930942296982,0.0,0.0
2017-01-31 23:27:48.020825344,0.0,-0.0436111831445,0.557229876518,2.69819760323,0.999742209911,-0.00613077217713,0.00198604981415,-0.0217713937163,0.557231247425,2.69823002815,0.0930942296982,0.0,0.0
2017-01-31 23:27:48.020625408,0.0,-0.0436111831445,0.557229876518,2.69819760323,0.999742865562,-0.00596489291638,0.00191291316878,-0.0217927340418,0.557229876518,2.69819760323,0.0930919647217,-1.37090682983e-06,-3.24249267578e-05
2017-01-31 23:27:48.028974336,0.0,-0.0435488107593,0.557219803333,2.69820690155,0.999742865562,-0.00596489291638,0.00191291316878,-0.0217927340418,0.557229876518,2.69819760323,0.0930919647217,-1.37090682983e-06,-3.24249267578e-05
2017-01-31 23:27:48.028759808,0.0,-0.0435488107593,0.557219803333,2.69820690155,0.999743163586,-0.00603390811011,0.00190870277584,-0.0217614583671,0.557219803333,2.69820690155,0.0931108221412,-1.14440917969e-05,-2.31266021729e-05
2017-01-31 23:27:48.036813568,0.0,-0.0436039095533,0.557199060917,2.69820618629,0.999743163586,-0.00603390811011,0.00190870277584,-0.0217614583671,0.557219803333,2.69820690155,0.0931108221412,-1.14440917969e-05,-2.31266021729e-05
2017-01-31 23:27:48.036637440,0.0,-0.0436039095533,0.557199060917,2.69820618629,0.999742627144,-0.00599081721157,0.00200562970713,-0.0217884853482,0.557199060917,2.69820618629,0.093121163547,-3.21865081787e-05,-2.38418579102e-05
2017-01-31 23:27:48.045572864,0.0,-0.0436514350381,0.557204186916,2.69822621346,0.999742627144,-0.00599081721157,0.00200562970713,-0.0217884853482,0.557199060917,2.69820618629,0.093121163547,-3.21865081787e-05,-2.38418579102e-05
2017-01-31 23:27:48.045387264,0.0,-0.0436514350381,0.557204186916,2.69822621346,0.999741733074,-0.00607999321073,0.00194151734468,-0.0218124743551,0.557204186916,2.69822621346,0.0931195318699,-2.7060508728e-05,-3.81469726562e-06
2017-01-31 23:27:48.050788864,0.0,-0.0436514350381,0.557204186916,2.69822621346,0.999741733074,-0.00607999321073,0.00194151734468,-0.0218124743551,0.557204186916,2.69822621346,0.0931195318699,-2.7060508728e-05,-3.81469726562e-06
2017-01-31 23:27:48.053645312,0.0,-0.0436179837362,0.557211339474,2.69819045067,0.999741733074,-0.00607999321073,0.00194151734468,-0.0218124743551,0.557204186916,2.69822621346,0.0931195318699,-2.7060508728e-05,-3.81469726562e-06
2017-01-31 23:27:48.053479680,0.0,-0.0436179837362,0.557211339474,2.69819045067,0.999741792679,-0.00612182449549,0.00196533766575,-0.0217955280095,0.557211339474,2.69819045067,0.0931382998824,-1.9907951355e-05,-3.95774841309e-05
