time,arrived,angle,gx,gy,qa,qb,qc,qd,x,y,z,xn,yn
2017-01-31 23:00:42.989704960,0.0,-0.128525733275,0.68890619278,2.78508377075,0.997915327549,-0.00478649884462,-0.00396189838648,-0.0642366334796,0.68890619278,2.78508377075,0.0931852608919,0.0,0.0
2017-01-31 23:00:42.989880832,0.0,-0.128525733275,0.68890619278,2.78508377075,0.997915327549,-0.00478649884462,-0.00396189838648,-0.0642366334796,0.68890619278,2.78508377075,0.0931852608919,0.0,0.0
2017-01-31 23:00:42.998451456,0.0,-0.128230020793,0.688871920109,2.78506851196,0.997915327549,-0.00478649884462,-0.00396189838648,-0.0642366334796,0.68890619278,2.78508377075,0.0931852608919,0.0,0.0
2017-01-31 23:00:42.998248704,0.0,-0.128230020793,0.688871920109,2.78506851196,0.997925519943,-0.00472386414185,-0.00387809774838,-0.0640884935856,0.688871920109,2.78506851196,0.0931916087866,-3.42726707458e-05,-1.52587890625e-05
2017-01-31 23:00:43.007042560,0.0,-0.128846895712,0.688894748688,2.78494691849,0.997925519943,-0.00472386414185,-0.00387809774838,-0.0640884935856,0.688871920109,2.78506851196,0.0931916087866,-3.42726707458e-05,-1.52587890625e-05
2017-01-31 23:00:43.006863360,0.0,-0.128846895712,0.688894748688,2.78494691849,0.99790418148,-0.0048477081582,-0.00408108718693,-0.0643976181746,0.688894748688,2.78494691849,0.0932550653815,-1.14440917969e-05,-0.000136852264404
2017-01-31 23:00:43.009690368,0.0,-0.128846895712,0.688894748688,2.78494691849,0.99790418148,-0.0048477081582,-0.00408108718693,-0.0643976181746,0.688894748688,2.78494691849,0.0932550653815,-1.14440917969e-05,-0.000136852264404
2017-01-31 23:00:43.015280640,0.0,-0.129156783413,0.688892424107,2.78486609459,0.99790418148,-0.0048477081582,-0.00408108718693,-0.0643976181746,0.688894748688,2.78494691849,0.0932550653815,-1.14440917969e-05,-0.000136852264404
2017-01-31 23:00:43.015001088,0.0,-0.129156783413,0.688892424107,2.78486609459,0.997894704342,-0.00474277650937,-0.00409501930699,-0.0645518377423,0.688892424107,2.78486609459,0.0932695195079,-1.37686729431e-05,-0.00021767616272
2017-01-31 23:00:43.023511808,0.0,-0.128931428182,0.688896238804,2.78497266769,0.997894704342,-0.00474277650937,-0.00409501930699,-0.0645518377423,0.688892424107,2.78486609459,0.0932695195079,-1.37686729431e-05,-0.00021767616272
2017-01-31 23:00:43.023334656,0.0,-0.128931428182,0.688896238804,2.78497266769,0.997901916504,-0.00476176710799,-0.00407571531832,-0.0644394010305,0.688896238804,2.78497266769,0.0932315811515,-9.95397567749e-06,-0.000111103057861
2017-01-31 23:00:43.031719168,0.0,-0.129000733618,0.68890619278,2.78499293327,0.997901916504,-0.00476176710799,-0.00407571531832,-0.0644394010305,0.688896238804,2.78497266769,0.0932315811515,-9.95397567749e-06,-0.000111103057861
2017-01-31 23:00:43.031489024,0.0,-0.129000733618,0.68890619278,2.78499293327,0.997899353504,-0.00485302042216,-0.0040694847703,-0.0644743591547,0.68890619278,2.78499293327,0.0932231992483,0.0,-9.08374786377e-05
2017-01-31 23:00:43.040770304,0.0,-0.128482071419,0.688907444477,2.78506398201,0.997899353504,-0.00485302042216,-0.0040694847703,-0.0644743591547,0.68890619278,2.78499293327,0.0932231992483,0.0,-9.08374786377e-05
